0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.007322175732217573, 0.01210400478182905, 0.025702331141661684, 0.02286312014345487, 0.010310818888224747, 0.004931261207411835, 0.005678421996413628]","[0.01628810520023909, 0.014943215780035863, 0.030035863717872088, 0.008667065152420802, 0.003735803945008966, 0.017334130304841603, 0.023311416616855946]","[0.014494919306634787, 0.018977884040645546, 0.015690376569037656, 0.039001793185893606, 0.03138075313807531, 0.04019725044829647, 0.014943215780035863]","[0.009563658099222952, 0.007322175732217573, 0.021219366407650927, 0.036610878661087864, 0.043185893604303645, 0.03586371787208607, 0.005678421996413628]","[0.002540346682606097, 0.0031380753138075313, 0.1297071129707113, 0.03481769276748356, 0.026001195457262403, 0.021219366407650927, 0.011356843992827256]","[0.004931261207411835, 0.023311416616855946, 0.002540346682606097, 0.02644949193066348, 0.01419605499103407, 0.02510460251046025, 0.013897190675433354]","[0.014644351464435146, 0.05065750149432158, 0.012701733413030485, 0.01315002988643156, 0.01105797967722654, 0.004931261207411835, 0.01628810520023909]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.0047553497684895505, 0.02139907395820298, 0.006882743085971718, 0.008634714053309974, 0.003879364284820423, 0.01802027280690777, 0.01389062695532474]","[0.013139782255036916, 0.011137529720936052, 0.01389062695532474, 0.04918032786885246, 0.02490301589287949, 0.013640345388562132, 0.04855462395194594]","[0.007758728569640846, 0.05018145413590289, 0.01451633087223126, 0.14140908522087348, 0.0345388562132399, 0.010887248154173445, 0.003879364284820423]","[0.0013765486171943436, 0.045551245150794645, 0.050932298836190715, 0.02302590414215993, 0.0018771117507195595, 0.019271680640720813, 0.006382179952446503]","[0.012514078338130397, 0.006882743085971718, 0.0, 0.016894005756476035, 0.028532098610937303, 0.022275059441872105, 0.020397947691152548]","[0.012514078338130397, 0.020648229257915155, 0.022775622575397322, 0.03654110874734076, 0.02753097234388687, 0.011137529720936052, 0.0047553497684895505]","[0.03579026404705293, 0.022024777875109498, 0.0013765486171943436, 0.010011262670504317, 0.007758728569640846, 0.00976098110374171, 0.006382179952446503]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.00965134515623115, 0.008565568826155145, 0.0031366871757751236, 0.03438291711907347, 0.010737121486307155, 0.014115092290988056, 0.008203643382796477]","[0.004343105320304018, 0.01749306309566896, 0.002654119917963566, 0.0077210761249849194, 0.014115092290988056, 0.027988900953070335, 0.006876583423814694]","[0.03607190252141392, 0.01351188321872361, 0.05778742912293401, 0.0, 0.10242490047050308, 0.049221860296778865, 0.001327059958981783]","[0.018578839425744963, 0.02062975027144408, 0.033176498974544576, 0.019785257570273856, 0.0024128362890577875, 0.0006032090722644469, 0.0038605380624924597]","[0.01869948124019785, 0.03764024610930149, 0.0, 0.025937990107371214, 0.004343105320304018, 0.010978405115212933, 0.014838943177705392]","[0.053082398359271324, 0.027747617324164555, 0.16033297140788996, 0.010375196042948487, 0.010495837857401375, 0.004343105320304018, 0.021836168415972978]","[0.014115092290988056, 0.011219688744118711, 0.001327059958981783, 0.0006032090722644469, 0.015442152249969839, 0.0031366871757751236, 0.024128362890577876]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.015336088753534914, 0.0023928649118990647, 0.008483793778551229, 0.007831194257124212, 0.010115292582118773, 0.009245159886882749, 0.020774418098760062]","[0.005003262997607135, 0.009245159886882749, 0.04089623667609311, 0.026430280617794212, 0.04513813356536872, 0.0036980639547531, 0.03078094409397433]","[0.003480530780944094, 0.04241896889275615, 0.10615618881879486, 0.0, 0.09767239504024364, 0.03730693930824451, 0.030889710680878833]","[0.02360234935827714, 0.060582988905808134, 0.08092234065695018, 0.0010876658690450293, 0.029040678703502285, 0.005982162279747662, 0.019469219055906026]","[0.003915597128562106, 0.015336088753534914, 0.0, 0.005220796171416141, 0.0020665651511855556, 0.03730693930824451, 0.018381553186860997]","[0.006199695453556668, 0.0020665651511855556, 0.0, 0.021209484446378074, 0.013051990428540352, 0.012834457254731346, 0.016206221448770937]","[0.006634761801174679, 0.011746791385686317, 0.007613661083315205, 0.01446595605829889, 0.009462693060691755, 0.01968675222971503, 0.0026103980857080703]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.02147275061267359, 0.0029174932897654336, 0.0016337962422686427, 0.0029174932897654336, 0.006885284163846423, 0.010853075037927413, 0.1312871980394445]","[0.020072353833586184, 0.007118683627027658, 0.0005834986579530867, 0.03069202940833236, 0.023923444976076555, 0.014820865912008402, 0.02193954953903606]","[0.03115882833469483, 0.03512661920877582, 0.0, 0.0, 0.16057883066868947, 0.028708133971291867, 0.027424436923795075]","[0.02333994631812347, 0.07235383358618275, 0.011669973159061734, 0.031275528066285446, 0.01797175866495507, 0.013770568327692845, 0.009335978527249386]","[0.025557241218345197, 0.021706150075854826, 0.0, 0.012486871280196056, 0.03290932430855409, 0.004901388726805928, 0.010386276111564943]","[0.015754463764733342, 0.00571828684794025, 0.0, 0.017388260007001985, 0.005134788189987163, 0.0031508927529466683, 0.0022172949002217295]","[0.01797175866495507, 0.00525148792157778, 0.024740343097210876, 0.007585482553390127, 0.014237367254055316, 0.006185085774302719, 0.006885284163846423]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.01813110181311018, 0.013517862890247827, 0.004613238922862354, 0.014054286020813217, 0.010513893359081643, 0.0224224868576333, 0.0021456925222615598]","[0.006866216071236992, 0.02199334835318099, 0.014268855273039373, 0.012123162750777813, 0.18538783392339878, 0.08432571612487931, 0.001180130887243858]","[0.01727282480420556, 0.021027786718163285, 0.0, 0.0, 0.0, 0.002467546400600794, 0.02735757965883489]","[0.0019311232700354038, 0.009762900976290097, 0.021242355970389443, 0.2422486857633301, 0.009548331724063941, 0.020598648213710977, 0.0019311232700354038]","[0.0033258234095054177, 0.009548331724063941, 0.0, 0.011479454994099346, 0.023280763866537924, 0.01126488574187319, 0.0016092693916961698]","[0.013517862890247827, 0.016307263169187857, 0.0, 0.007402639201802382, 0.03636948825233344, 0.016307263169187857, 0.010728462611307799]","[0.007939062332367772, 0.003003969531166184, 0.006437077566784679, 0.0038622465400708077, 0.010299324106855488, 0.003647677287844652, 0.016736401673640166]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.00406907502977372, 0.013795156808257245, 0.00704644700277888, 0.002183406113537118, 0.005855498213576817, 0.024513695911075824, 0.027788805081381502]","[0.008237395791980944, 0.007443429932512902, 0.007244938467645891, 0.011413259229853116, 0.022826518459706232, 0.0295752282651846, 0.011909487892020643]","[0.010321556173084558, 0.0008932115919015483, 0.0, 0.0, 0.0, 0.013398173878523224, 0.014489876935291782]","[0.021734815402937674, 0.09368797141722907, 0.009329098848749504, 0.0, 0.43638348551012307, 0.02054386661373561, 0.011909487892020643]","[0.02818578801111552, 0.011909487892020643, 0.0, 0.0032751091703056767, 0.02927749106788408, 0.01687177451369591, 0.008435887256847956]","[0.010420801905518062, 0.005061532354108773, 0.0, 0.010619293370385073, 0.007641921397379912, 0.009726081778483525, 0.003076617705438666]","[0.008038904327113934, 0.0008932115919015483, 0.007840412862246923, 0.00704644700277888, 0.003870583564906709, 0.008435887256847956, 0.00277888050813815]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.0015715857300015717, 0.018623290900518622, 0.009822410812509822, 0.0029074336005029074, 0.020666352349520665, 0.03622505107653622, 0.01272984441301273]","[0.006129184347006129, 0.009508093666509508, 0.0018073235895018074, 0.01665880873801666, 0.15322960867515323, 0.031588873173031586, 0.008015087223008015]","[0.019487663052019488, 0.03858242967153858, 0.0, 0.0, 0.0, 0.002435957881502436, 0.006443501493006444]","[0.018623290900518622, 0.005893446487505893, 0.014694326575514694, 0.0, 0.0, 0.006286342920006287, 0.007622190790507622]","[0.015401540154015401, 0.0049504950495049506, 0.0, 0.22033631934622033, 0.03976111896903976, 0.03653936822253654, 0.020902090209020903]","[0.013987112997013986, 0.023809523809523808, 0.0, 0.03481062391953481, 0.021216407355021217, 0.007622190790507622, 0.0031431714600031434]","[0.011865472261511866, 0.02538110953952538, 0.012572685840012573, 0.005500550055005501, 0.02986012887002986, 0.019644821625019643, 0.0031431714600031434]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.006924460431654676, 0.0036870503597122304, 0.010881294964028777, 0.01052158273381295, 0.006294964028776978, 0.013399280575539569, 0.012679856115107914]","[0.0049460431654676255, 0.009622302158273381, 0.01276978417266187, 0.011690647482014389, 0.0004496402877697842, 0.016276978417266188, 0.008453237410071942]","[0.0053057553956834536, 0.018615107913669066, 0.0, 0.0, 0.0, 0.006924460431654676, 0.019244604316546763]","[0.05467625899280575, 0.030845323741007194, 0.012140287769784174, 0.0, 0.0, 0.03785971223021583, 0.0014388489208633094]","[0.0066546762589928055, 0.018615107913669066, 0.0, 0.0, 0.5108812949640288, 0.01735611510791367, 0.008633093525179856]","[0.0012589928057553956, 0.007913669064748202, 0.0, 0.03776978417266187, 0.009892086330935251, 0.008273381294964029, 0.00512589928057554]","[0.005935251798561151, 0.019244604316546763, 0.0040467625899280575, 0.010881294964028777, 0.0009892086330935252, 0.006474820143884892, 0.004406474820143885]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.01186099743358535, 0.0033987653464659776, 0.01789553998751474, 0.007629881390025664, 0.012832073246861345, 0.11930359991676492, 0.04896996601234654]","[0.01969896649788444, 0.02254283137962128, 0.006242630228202816, 0.011999722549767635, 0.15662065616979953, 0.03003398765346466, 0.015190400221960186]","[0.010473746271762502, 0.034889366719844626, 0.0, 0.0, 0.0, 0.0058958174377471044, 0.0033987653464659776]","[0.02219601858916557, 0.023167094402441562, 0.008878407435666227, 0.0, 0.0, 0.0028438648817368383, 0.018589165568426165]","[0.046264826246791985, 0.0056877297634736765, 0.0, 0.0, 0.0, 0.038565582298675176, 0.008184781854754804]","[0.004023028369286259, 0.0017340639522785601, 0.0, 0.14628563501421932, 0.05757092321564819, 0.013386973711590483, 0.01588402580287161]","[0.004023028369286259, 0.0056877297634736765, 0.006034542553929389, 0.0031906776721925506, 0.010959284178400499, 0.010820559062218215, 0.007144343483387668]"
