0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.012906846240179574, 0.003367003367003367, 0.026374859708193043, 0.02244668911335578, 0.0611672278338945]","[0.02244668911335578, 0.08585858585858586, 0.016835016835016835, 0.1335578002244669, 0.1026936026936027]","[0.03928170594837262, 0.037598204264870934, 0.04938271604938271, 0.04208754208754209, 0.02974186307519641]","[0.04938271604938271, 0.026374859708193043, 0.028058361391694726, 0.03591470258136925, 0.006734006734006734]","[0.08754208754208755, 0.02974186307519641, 0.04152637485970819, 0.003367003367003367, 0.005611672278338945]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.017361111111111112, 0.002976190476190476, 0.041666666666666664, 0.11408730158730158, 0.027777777777777776]","[0.013392857142857142, 0.006448412698412698, 0.020833333333333332, 0.0, 0.00496031746031746]","[0.007936507936507936, 0.002976190476190476, 0.2400793650793651, 0.13095238095238096, 0.002976190476190476]","[0.023313492063492064, 0.09474206349206349, 0.028769841269841268, 0.015873015873015872, 0.10069444444444445]","[0.032242063492063495, 0.021825396825396824, 0.01984126984126984, 0.01240079365079365, 0.015873015873015872]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.033362218370883885, 0.010831889081455806, 0.00996533795493934, 0.006932409012131715, 0.0792894280762565]","[0.0012998266897746968, 0.01169844020797227, 0.016031195840554593, 0.0, 0.01733102253032929]","[0.024263431542461005, 0.04246100519930676, 0.0, 0.5207972270363952, 0.0012998266897746968]","[0.05459272097053726, 0.024263431542461005, 0.04549393414211438, 0.02079722703639515, 0.00779896013864818]","[0.00779896013864818, 0.018197573656845753, 0.006065857885615251, 0.015164644714038129, 0.024263431542461005]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.02085308056872038, 0.015165876777251185, 0.023380726698262244, 0.13333333333333333, 0.11184834123222749]","[0.014218009478672985, 0.010110584518167456, 0.028751974723538704, 0.0, 0.027804107424960506]","[0.044233807266982623, 0.016113744075829384, 0.0, 0.0, 0.027172195892575038]","[0.07235387045813586, 0.06350710900473934, 0.06824644549763033, 0.061611374407582936, 0.016113744075829384]","[0.03823064770932069, 0.03665086887835703, 0.13554502369668248, 0.027804107424960506, 0.0069510268562401265]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,"[0.0012474012474012475, 0.020374220374220375, 0.013721413721413722, 0.019126819126819128, 0.0918918918918919]","[0.04698544698544699, 0.04074844074844075, 0.0079002079002079, 0.0, 0.016632016632016633]","[0.08648648648648649, 0.02494802494802495, 0.0, 0.0, 0.02079002079002079]","[0.014137214137214138, 0.0760914760914761, 0.15675675675675677, 0.0029106029106029108, 0.05987525987525988]","[0.17297297297297298, 0.04074844074844075, 0.0, 0.07401247401247402, 0.011642411642411643]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,"[0.006305637982195846, 0.017433234421364987, 0.01483679525222552, 0.0897626112759644, 0.07826409495548961]","[0.013353115727002967, 0.07195845697329377, 0.11795252225519288, 0.0, 0.007789317507418398]","[0.018545994065281898, 0.16691394658753708, 0.0, 0.0, 0.02559347181008902]","[0.013353115727002967, 0.14428783382789317, 0.04821958456973294, 0.028189910979228485, 0.04043026706231454]","[0.0, 0.018545994065281898, 0.0, 0.053783382789317505, 0.024480712166172106]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,"[0.010519172039362062, 0.013912453342382083, 0.019681031557516118, 0.012555140821174076, 0.04513064133016627]","[0.030539531727180182, 0.0006786562606040041, 0.007125890736342043, 0.0, 0.00508992195453003]","[0.01493043773328809, 0.0, 0.0, 0.0, 0.013912453342382083]","[0.017645062775704105, 0.07125890736342043, 0.4241601628775025, 0.04614862572107228, 0.03800475059382423]","[0.0, 0.012894468951476078, 0.0, 0.17068204954190702, 0.04513064133016627]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-1.0,"[0.04741170778906628, 0.0440251572327044, 0.021528785679729077, 0.11707789066279632, 0.1127237542331882]","[0.027576197387518143, 0.04281567489114659, 0.025157232704402517, 0.0, 0.022738268021286888]","[0.05853894533139816, 0.0, 0.0, 0.0, 0.0070149975810353165]","[0.04741170778906628, 0.14586357039187228, 0.0, 0.04958877600387034, 0.04184808901790034]","[0.0, 0.08853410740203194, 0.0, 0.036042573778422834, 0.0641025641025641]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,"[0.008903074080295649, 0.0033596505963379808, 0.0003359650596337981, 0.010750881908281539, 0.011086846967915337]","[0.014950445153704015, 0.011086846967915337, 0.004367545775239375, 0.0, 0.0006719301192675962]","[0.020493868637661682, 0.0, 0.0, 0.0, 0.004535528305056274]","[0.004199563245422476, 0.0, 0.0, 0.0016798252981689904, 0.007559213841760457]","[0.0, 0.8862758273139594, 0.0, 0.00352763312615488, 0.006215353603225265]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,-1.0,"[0.05208934311382181, 0.0676666941399489, 0.06676007582625897, 0.05802357207615594, 0.07895821313772357]","[0.06956235061402785, 0.07714497651034369, 0.07145800708810682, 0.0, 0.05901261023654496]","[0.08085386961180252, 0.0, 0.0, 0.0, 0.04813319047226572]","[0.05703453391576692, 0.0, 0.0, 0.049122228632654745, 0.05802357207615594]","[0.0, 0.0, 0.0, 0.054067419434599855, 0.05208934311382181]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,"[0.004457582582582583, 0.01097972972972973, 0.012621996996996997, 0.45040352852852855, 0.4503566066066066]","[0.010510510510510511, 0.006897522522522522, 0.02172484984984985, 0.0, 0.0032845345345345347]","[0.0, 0.0, 0.0, 0.0, 0.0037537537537537537]","[0.006991366366366367, 0.0, 0.0, 0.0037537537537537537, 0.005724474474474475]","[0.0, 0.0, 0.0, 0.001783033033033033, 0.006756756756756757]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,"[0.00763807285546416, 0.00881316098707403, 0.04876615746180964, 0.01880141010575793, 0.08754406580493537]","[0.0699177438307873, 0.06698002350176263, 0.04465334900117509, 0.08401880141010576, 0.04465334900117509]","[0.01880141010575793, 0.08519388954171563, 0.0017626321974148062, 0.01880141010575793, 0.0017626321974148062]","[0.02702702702702703, 0.03760282021151586, 0.0017626321974148062, 0.04759106933019976, 0.027614571092831962]","[0.1492361927144536, 0.027614571092831962, 0.017038777908343124, 0.021151586368977675, 0.03525264394829612]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,"[0.01934443847393874, 0.0338527673293928, 0.0032240730789897904, 0.03277807630306287, 0.0053734551316496505]","[0.011284255776464266, 0.006985491671144546, 0.08167651800107469, 0.10585706609349813, 0.13272434175174638]","[0.021493820526598602, 0.02525523911875336, 0.06286942504030091, 0.0338527673293928, 0.017732401934443847]","[0.02041912950026867, 0.00967221923696937, 0.19828049435787212, 0.030091348737238045, 0.030091348737238045]","[0.0, 0.04997313272434175, 0.015045674368619023, 0.03277807630306287, 0.01934443847393874]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,"[0.02155576382380506, 0.0018744142455482662, 0.016869728209934397, 0.13636363636363635, 0.05248359887535145]","[0.017338331771321464, 0.033739456419868794, 0.07872539831302718, 0.017338331771321464, 0.016869728209934397]","[0.014058106841611996, 0.016869728209934397, 0.1007497656982193, 0.07216494845360824, 0.004217432052483599]","[0.007029053420805998, 0.028116213683223992, 0.0, 0.008903467666354265, 0.02717900656044986]","[0.0, 0.27835051546391754, 0.012652296157450796, 0.019212746016869727, 0.017338331771321464]"
